epoch,train_loss,train_err,test_err
0,0.027236370369791985,4.14028698502156,3.493533446020498
1,0.023206070065498352,4.0066793408047765,3.1996549913845267
2,0.04275299981236458,4.175492842991431,3.2164157342588413
3,2.4987614154815674,7.03956964402914,9.127612591588807
4,0.004687911365181208,4.109553354190649,3.095081898618345
5,0.053137410432100296,4.283474249265045,3.9829981387128908
6,0.10907339304685593,4.0693507895124945,3.25704012542097
7,0.10223818570375443,4.225289416276117,3.1392248214735408
8,1.6108461618423462,4.008385246418147,3.10135353717788
9,7.325918674468994,4.401904510477034,4.504927429069879
10,0.04256311058998108,4.082167759755941,3.184355002417267
11,0.10277437418699265,4.033046457059741,3.075843761945693
12,0.03747008368372917,4.059632680310089,3.0785416862390407
13,0.0639706626534462,4.251198720869713,3.1826001113835667
14,0.058580584824085236,3.9980926532113057,3.066372777028198
15,16.000713348388672,4.202425509133063,3.1255435132115696
16,2.8833580017089844,4.103599203758332,3.1094316944455884
17,0.013656220398843288,4.00396243706743,3.080218914527673
18,0.09758631139993668,3.9924127422232614,3.093914930295776
19,0.11109235137701035,4.153763858422947,3.130435349406396
20,0.11223015189170837,4.2736832383406815,3.178260322208293
21,0.13139352202415466,4.1112893495534175,3.0915698616952736
22,0.024512100964784622,4.099793073812926,3.106056296986586
23,0.03121861442923546,4.261214800993661,3.162388161408141
24,0.09948580712080002,4.226950506365693,3.147633876335357
25,0.006476468872278929,4.596836320728362,3.3719403607409095
26,37.86467361450195,4.501541506731151,3.306569595463794
27,0.015134604647755623,4.163048552744079,3.1297907401366003
28,113.44916534423828,4.13999240302697,3.107528578941934
29,0.07797280699014664,4.337130929215633,3.2115805233926236
30,0.03475644811987877,4.274066225326482,3.1994761548157973
31,9.451766967773438,4.502571479365642,3.3378260170326075
32,0.10662385821342468,4.2607047633801605,3.209760386192642
33,0.029629912227392197,4.275023573797684,3.207472703751259
34,0.009563207626342773,4.5207266383625955,3.3683170350612146
35,0.13903816044330597,4.2449520424334874,3.17081349971876
36,0.0223261546343565,4.92629982419602,3.7150877276323806
37,0.07116421312093735,4.390374775781059,3.2565477195305825
38,0.02699272707104683,4.450773191438708,3.342842565209354
39,2.7892541885375977,4.383378194982939,3.2670214523430707
40,0.04012838006019592,4.3330027410442336,3.2131546207018906
41,0.07177307456731796,4.294582456751049,3.251156488175734
42,0.7422040104866028,4.357677953046192,3.318827098782769
43,0.4438897371292114,4.313153624562908,3.2022649962223064
44,0.10085291415452957,4.2115056978699466,3.1558698858512475
45,0.14117000997066498,4.247115465076107,3.163907570448254
